"AphiaID","phylum","class","order","family","genus","species","remove","records","reads","asvs","max_year","target_gene","source_obis","source_gbif","source_dna","category","redlist_category","vernacular","group","site","kingdom"
272099,"Chordata","Teleostei","Aulopiformes","Paralepididae","Macroparalepis","Macroparalepis danae",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272100,"Chordata","Teleostei","Aulopiformes","Paralepididae","Magnisudis","Magnisudis indica",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126340,"Chordata","Teleostei","Aulopiformes","Evermannellidae","Odontostomops","Odontostomops normalops",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","sabertooth","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272087,"Chordata","Teleostei","Aulopiformes","Omosudidae","Omosudis","Omosudis lowii",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","halterfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
282129,"Chordata","Teleostei","Aulopiformes","Paraulopidae","Paraulopus","Paraulopus legandi",FALSE,11,NA,NA,NA,"",TRUE,TRUE,FALSE,"DD","DD","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
388761,"Chordata","Teleostei","Aulopiformes","Paraulopidae","Paraulopus","Paraulopus melanogrammus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217662,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida gracilis",FALSE,12,1395,6,1991,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","slender lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217665,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida longimanus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217664,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida nebulosa",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","clouded lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217663,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida tumbil",FALSE,3,NA,NA,2003,"",TRUE,FALSE,FALSE,"LC","LC","greater lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126371,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida undosquamis",FALSE,11,NA,NA,2003,"",TRUE,TRUE,FALSE,"LC","LC","brushtooth lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
158755,"Chordata","Teleostei","Aulopiformes","Scopelarchidae","Scopelarchoides","Scopelarchoides danae",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126367,"Chordata","Teleostei","Aulopiformes","Scopelarchidae","Scopelarchus","Scopelarchus analis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","short fin pearleye","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217724,"Chordata","Teleostei","Aulopiformes","Scopelarchidae","Scopelarchus","Scopelarchus guentheri",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272086,"Chordata","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus meadi",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
220335,"Chordata","Teleostei","Aulopiformes","Paralepididae","Stemonosudis","Stemonosudis elegans",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
220334,"Chordata","Teleostei","Aulopiformes","Paralepididae","Stemonosudis","Stemonosudis macrura",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
158752,"Chordata","Teleostei","Aulopiformes","Paralepididae","Sudis","Sudis atrox",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","fierce pike smelt","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217674,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus binotatus",FALSE,4,6275,6,1991,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","twospot lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217667,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus dermatogenys",FALSE,7,2151,5,1991,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217672,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus doaki",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
158758,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus foetens",FALSE,1,NA,NA,2015,"",TRUE,TRUE,FALSE,"LC","LC","inshore lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217668,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus hoshinonis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","blackear lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217673,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus jaculum",FALSE,4,NA,NA,1991,"",TRUE,TRUE,FALSE,"LC","LC","lighthouse lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272129,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus kaianus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272133,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus macrocephalus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272135,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus oculeus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272137,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus rubromarmoratus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272141,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus similis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272143,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus tectus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217670,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus variegatus",FALSE,20,6373,13,2009,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","common lizardfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
158884,"Chordata","Teleostei","Aulopiformes","Synodontidae","Trachinocephalus","Trachinocephalus myops",FALSE,11,NA,NA,2003,"",TRUE,TRUE,FALSE,"LC","LC","snakefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
159246,"Chordata","Teleostei","Beloniformes","Belonidae","Ablennes","Ablennes hians",FALSE,1,523,2,NA,"16S",TRUE,FALSE,TRUE,"LC","LC","flat needlefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217863,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon atrisignis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","glider flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272153,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon dorsomacula",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","blackspot flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
159261,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon furcatus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","spotfin flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272161,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon rapanouiensis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272163,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon spilonotopterus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","stained flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272164,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon spilopterus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217859,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon suttoni",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217858,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon unicolor",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
278729,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cypselurus","Cypselurus angusticeps",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","narrowhead flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
278732,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cypselurus","Cypselurus hexazona",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217865,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cypselurus","Cypselurus naresii",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","pharao flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217867,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cypselurus","Cypselurus oligolepis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217864,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cypselurus","Cypselurus poecilopterus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
220012,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Euleptorhamphus","Euleptorhamphus viridis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","ribbon halfbeak","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126384,"Chordata","Teleostei","Beloniformes","Exocoetidae","Exocoetus","Exocoetus obtusirostris",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","oceanic two-wing flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126385,"Chordata","Teleostei","Beloniformes","Exocoetidae","Exocoetus","Exocoetus volitans",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","flying fish, poisson volant","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
712521,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus convexus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126389,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus far",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"","","spotted halfbeak","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126387,"Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys speculiger",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","mirrorwing flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
213170,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus affinis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","tropical halfbeak","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
213175,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus dussumieri",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","Dussumier's halfbeak","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217872,"Chordata","Teleostei","Beloniformes","Exocoetidae","Parexocoetus","Parexocoetus brachypterus",FALSE,1,8061,6,NA,"16S;COI",TRUE,FALSE,TRUE,"","","sailfin flyingfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126377,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone argalus",FALSE,NA,4750,6,NA,"12S;16S;COI",FALSE,FALSE,TRUE,"LC","LC","keeltail needlefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
1592404,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone platyura",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
275981,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura incisa",FALSE,1,926,1,NA,"16S",TRUE,FALSE,TRUE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
217876,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura leiura",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"","","banded needlefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
275988,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura urvillii",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126378,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus acus",FALSE,NA,4378,7,NA,"12S;16S;COI",FALSE,FALSE,TRUE,"LC","LC","agujon needlefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
159259,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus crocodilus",FALSE,1,15076,18,NA,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","houndfish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126380,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus imperialis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
220018,"Chordata","Teleostei","Beloniformes","Zenarchopteridae","Zenarchopterus","Zenarchopterus dispar",FALSE,4,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
159425,"Chordata","Teleostei","Beryciformes","Barbourisiidae","Barbourisia","Barbourisia rufa",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","velvet whalefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126394,"Chordata","Teleostei","Beryciformes","Berycidae","Beryx","Beryx decadactylus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","Broad alfonsino, béryx commun","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
272204,"Chordata","Teleostei","Beryciformes","Berycidae","Beryx","Beryx mollis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126395,"Chordata","Teleostei","Beryciformes","Berycidae","Beryx","Beryx splendens",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","splendid alfonsino, dorade rouge","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
276891,"Chordata","Teleostei","Beryciformes","Berycidae","Centroberyx","Centroberyx affinis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
276893,"Chordata","Teleostei","Beryciformes","Berycidae","Centroberyx","Centroberyx druzhinini",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126406,"Chordata","Teleostei","Beryciformes","Cetomimidae","Cetostoma","Cetostoma regani",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","pink flabby whalefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
280482,"Chordata","Teleostei","Beryciformes","Cetomimidae","Danacetichthys","Danacetichthys galathenus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
221399,"Chordata","Teleostei","Beryciformes","Cetomimidae","Gyrinomimus","Gyrinomimus bruuni",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
215613,"Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes danae",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
274926,"Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes eulepis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
274928,"Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes indicus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
274929,"Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes janae",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
159328,"Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes polylepis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
127272,"Chordata","Teleostei","Beryciformes","Melamphaidae","Poromitra","Poromitra capito",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
127274,"Chordata","Teleostei","Beryciformes","Melamphaidae","Poromitra","Poromitra megalops",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
126412,"Chordata","Teleostei","Beryciformes","Rondeletiidae","Rondeletia","Rondeletia loricata",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","redmouth whalefish","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
127275,"Chordata","Teleostei","Beryciformes","Melamphaidae","Scopeloberyx","Scopeloberyx opisthopterus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","Bigscale","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
127276,"Chordata","Teleostei","Beryciformes","Melamphaidae","Scopeloberyx","Scopeloberyx robustus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","Longjaw bigscale","fish","lagoons_of_new_caledonia_reef_diversity_and_associated_ecosystems","Animalia"
